"maxiter","width","height","lower_r","upper_r","lower_i","upper_i","nb_thread","loadbalance","try","thread","thread_start_time_sec","thread_start_time_nsec","thread_stop_time_sec","thread_stop_time_nsec","global_start_time_sec","global_start_time_nsec","global_stop_time_sec","global_stop_time_nsec"
256,500,375,-2,0.6,-1,1,6,2,3,5,36926,850084907,36926,850085045,36926,849674849,36927,17495890
256,500,375,-2,0.6,-1,1,6,2,3,6,36926,850051419,36926,850051599,36926,849674849,36927,17495890
256,500,375,-2,0.6,-1,1,6,2,4,1,36927,117736418,36927,283463535,36927,117219611,36927,283561087
256,500,375,-2,0.6,-1,1,6,2,4,2,36927,117736385,36927,117736558,36927,117219611,36927,283561087
256,500,375,-2,0.6,-1,1,6,2,4,3,36927,117662460,36927,117662578,36927,117219611,36927,283561087
256,500,375,-2,0.6,-1,1,6,2,4,4,36927,117736208,36927,117736348,36927,117219611,36927,283561087
256,500,375,-2,0.6,-1,1,6,2,4,5,36927,117735865,36927,117735985,36927,117219611,36927,283561087
256,500,375,-2,0.6,-1,1,6,2,4,6,36927,117733210,36927,117733330,36927,117219611,36927,283561087
256,500,375,-2,0.6,-1,1,6,2,5,1,36927,386356537,36927,552995045,36927,385965761,36927,553098476
256,500,375,-2,0.6,-1,1,6,2,5,2,36927,386359370,36927,386359430,36927,385965761,36927,553098476
256,500,375,-2,0.6,-1,1,6,2,5,3,36927,386394537,36927,386394669,36927,385965761,36927,553098476
256,500,375,-2,0.6,-1,1,6,2,5,4,36927,386324225,36927,386324378,36927,385965761,36927,553098476
256,500,375,-2,0.6,-1,1,6,2,5,5,36927,386355536,36927,386355696,36927,385965761,36927,553098476
256,500,375,-2,0.6,-1,1,6,2,5,6,36927,386389272,36927,386389409,36927,385965761,36927,553098476
256,500,375,-2,0.6,-1,1,6,2,6,1,36927,657766449,36927,825227201,36927,657355226,36927,825322255
256,500,375,-2,0.6,-1,1,6,2,6,2,36927,657773413,36927,657773481,36927,657355226,36927,825322255
256,500,375,-2,0.6,-1,1,6,2,6,3,36927,657768411,36927,657768549,36927,657355226,36927,825322255
256,500,375,-2,0.6,-1,1,6,2,6,4,36927,657808585,36927,657808721,36927,657355226,36927,825322255
256,500,375,-2,0.6,-1,1,6,2,6,5,36927,657803020,36927,657803160,36927,657355226,36927,825322255
256,500,375,-2,0.6,-1,1,6,2,6,6,36927,657803906,36927,657804043,36927,657355226,36927,825322255
256,500,375,-2,0.6,-1,1,6,2,7,1,36927,928173800,36928,94635633,36927,927985332,36928,94734400
256,500,375,-2,0.6,-1,1,6,2,7,2,36927,928212883,36927,928212998,36927,927985332,36928,94734400
256,500,375,-2,0.6,-1,1,6,2,7,3,36927,928212833,36927,928213026,36927,927985332,36928,94734400
256,500,375,-2,0.6,-1,1,6,2,7,4,36927,928178442,36927,928178574,36927,927985332,36928,94734400
256,500,375,-2,0.6,-1,1,6,2,7,5,36927,928249406,36927,928249522,36927,927985332,36928,94734400
256,500,375,-2,0.6,-1,1,6,2,7,6,36927,928213058,36927,928213303,36927,927985332,36928,94734400
256,500,375,-2,0.6,-1,1,6,2,8,1,36928,200479929,36928,368491432,36928,200072099,36928,368579353
256,500,375,-2,0.6,-1,1,6,2,8,2,36928,200555863,36928,200555983,36928,200072099,36928,368579353
256,500,375,-2,0.6,-1,1,6,2,8,3,36928,200552220,36928,200552337,36928,200072099,36928,368579353
256,500,375,-2,0.6,-1,1,6,2,8,4,36928,200554089,36928,200554247,36928,200072099,36928,368579353
256,500,375,-2,0.6,-1,1,6,2,8,5,36928,204081478,36928,204081653,36928,200072099,36928,368579353
256,500,375,-2,0.6,-1,1,6,2,8,6,36928,200522876,36928,200523041,36928,200072099,36928,368579353
256,500,375,-2,0.6,-1,1,6,2,9,1,36928,471428996,36928,639332834,36928,471158511,36928,639443119
256,500,375,-2,0.6,-1,1,6,2,9,2,36928,471493019,36928,471493156,36928,471158511,36928,639443119
256,500,375,-2,0.6,-1,1,6,2,9,3,36928,471491665,36928,471491803,36928,471158511,36928,639443119
256,500,375,-2,0.6,-1,1,6,2,9,4,36928,472040454,36928,472040661,36928,471158511,36928,639443119
256,500,375,-2,0.6,-1,1,6,2,9,5,36928,471426383,36928,471426541,36928,471158511,36928,639443119
256,500,375,-2,0.6,-1,1,6,2,9,6,36928,471460099,36928,471460219,36928,471158511,36928,639443119
256,500,375,-2,0.6,-1,1,6,2,10,1,36928,742612223,36928,906270886,36928,742246659,36928,906281888
256,500,375,-2,0.6,-1,1,6,2,10,2,36928,742678095,36928,742678233,36928,742246659,36928,906281888
256,500,375,-2,0.6,-1,1,6,2,10,3,36928,742682855,36928,742682990,36928,742246659,36928,906281888
256,500,375,-2,0.6,-1,1,6,2,10,4,36928,742644512,36928,742644645,36928,742246659,36928,906281888
256,500,375,-2,0.6,-1,1,6,2,10,5,36928,742647045,36928,742647217,36928,742246659,36928,906281888
256,500,375,-2,0.6,-1,1,6,2,10,6,36928,742646329,36928,742646449,36928,742246659,36928,906281888
256,500,375,-2,0.6,-1,1,0,0,1,0,37589,808779598,37589,975054397,37589,808779465,37589,975054467
256,500,375,-2,0.6,-1,1,0,0,2,0,37590,44285219,37590,210643304,37590,44285079,37590,210643383
256,500,375,-2,0.6,-1,1,0,0,3,0,37590,278368246,37590,442182503,37590,278368101,37590,442182567
256,500,375,-2,0.6,-1,1,0,0,4,0,37590,504992756,37590,679902926,37590,504992611,37590,679902997
256,500,375,-2,0.6,-1,1,0,0,5,0,37590,740925821,37590,907090304,37590,740925676,37590,907090374
256,500,375,-2,0.6,-1,1,0,0,6,0,37590,974556958,37591,138327195,37590,974556820,37591,138327252
256,500,375,-2,0.6,-1,1,0,0,7,0,37591,205376284,37591,371328780,37591,205376122,37591,371328837
256,500,375,-2,0.6,-1,1,0,0,8,0,37591,428773565,37591,592209987,37591,428773459,37591,592210052
256,500,375,-2,0.6,-1,1,0,0,9,0,37591,659262204,37591,827293869,37591,659262057,37591,827293957
256,500,375,-2,0.6,-1,1,0,0,10,0,37591,895068165,37592,63682962,37591,895068020,37592,63683016
256,500,375,-2,0.6,-1,1,1,0,1,1,37592,224572037,37592,392602183,37592,224563689,37592,392668221
256,500,375,-2,0.6,-1,1,1,0,2,1,37592,462414922,37592,631407225,37592,462402169,37592,631475206
256,500,375,-2,0.6,-1,1,1,0,3,1,37592,701637593,37592,868105681,37592,701617949,37592,868174669
256,500,375,-2,0.6,-1,1,1,0,4,1,37592,937971405,37593,104071736,37592,937965537,37593,104141830
256,500,375,-2,0.6,-1,1,1,0,5,1,37593,170407928,37593,334223586,37593,170399094,37593,334291697
256,500,375,-2,0.6,-1,1,1,0,6,1,37593,403708658,37593,570460664,37593,403699811,37593,570530315
256,500,375,-2,0.6,-1,1,1,0,7,1,37593,640495508,37593,806861276,37593,640449268,37593,806930436
256,500,375,-2,0.6,-1,1,1,0,8,1,37593,873214631,37594,37199937,37593,873195289,37594,37262785
256,500,375,-2,0.6,-1,1,1,0,9,1,37594,95503357,37594,262268303,37594,95495016,37594,262336233
256,500,375,-2,0.6,-1,1,1,0,10,1,37594,334856083,37594,498489502,37594,334788389,37594,498556910
256,500,375,-2,0.6,-1,1,1,1,1,1,37594,579764202,37594,751226776,37594,579739660,37594,751291395
256,500,375,-2,0.6,-1,1,1,1,2,1,37594,819507479,37594,989787486,37594,819455244,37594,989858572
256,500,375,-2,0.6,-1,1,1,1,3,1,37595,57007867,37595,228465060,37595,56976196,37595,228535941
256,500,375,-2,0.6,-1,1,1,1,4,1,37595,296302206,37595,467505414,37595,296240120,37595,467574321
256,500,375,-2,0.6,-1,1,1,1,5,1,37595,536112039,37595,709102691,37595,536063308,37595,709172008
256,500,375,-2,0.6,-1,1,1,1,6,1,37595,776503384,37595,947617723,37595,776444674,37595,947679823
256,500,375,-2,0.6,-1,1,1,1,7,1,37596,9511149,37596,180179503,37596,9456167,37596,180248409
256,500,375,-2,0.6,-1,1,1,1,8,1,37596,247460446,37596,417863523,37596,247438028,37596,417932065
256,500,375,-2,0.6,-1,1,1,1,9,1,37596,485424446,37596,656123569,37596,485358809,37596,656194619
256,500,375,-2,0.6,-1,1,1,1,10,1,37596,721810754,37596,889742647,37596,721789098,37596,889824719
256,500,375,-2,0.6,-1,1,1,2,1,1,37596,957489404,37597,120409079,37596,957465507,37597,120477672
256,500,375,-2,0.6,-1,1,1,2,2,1,37597,187458379,37597,352488455,37597,187457296,37597,352555171
256,500,375,-2,0.6,-1,1,1,2,3,1,37597,422211041,37597,589429437,37597,422210040,37597,589496561
256,500,375,-2,0.6,-1,1,1,2,4,1,37597,656900126,37597,824755799,37597,656842061,37597,824824575
256,500,375,-2,0.6,-1,1,1,2,5,1,37597,891582744,37598,58146368,37597,891518090,37598,58212348
256,500,375,-2,0.6,-1,1,1,2,6,1,37598,126140982,37598,291694767,37598,126088761,37598,291764612
256,500,375,-2,0.6,-1,1,1,2,7,1,37598,357742409,37598,525196211,37598,357676084,37598,525248252
256,500,375,-2,0.6,-1,1,1,2,8,1,37598,585859241,37598,753256855,37598,585789956,37598,753326920
256,500,375,-2,0.6,-1,1,1,2,9,1,37598,817896446,37598,983570177,37598,817834097,37598,983641076
256,500,375,-2,0.6,-1,1,1,2,10,1,37599,48939980,37599,216772090,37599,48880827,37599,216839202
256,500,375,-2,0.6,-1,1,2,0,1,1,37599,297234467,37599,381185835,37599,297031325,37599,383065168
256,500,375,-2,0.6,-1,1,2,0,1,2,37599,297209845,37599,382983454,37599,297031325,37599,383065168
256,500,375,-2,0.6,-1,1,2,0,2,1,37599,463547227,37599,544713815,37599,463449156,37599,546546154
256,500,375,-2,0.6,-1,1,2,0,2,2,37599,463624505,37599,546474952,37599,463449156,37599,546546154
256,500,375,-2,0.6,-1,1,2,0,3,1,37599,621515989,37599,704264807,37599,621459326,37599,706040153
256,500,375,-2,0.6,-1,1,2,0,3,2,37599,621553638,37599,705967409,37599,621459326,37599,706040153
256,500,375,-2,0.6,-1,1,2,0,4,1,37599,781758219,37599,864354788,37599,781549935,37599,866211006
256,500,375,-2,0.6,-1,1,2,0,4,2,37599,781731338,37599,866114708,37599,781549935,37599,866211006
256,500,375,-2,0.6,-1,1,2,0,5,1,37599,939348572,37600,21051783,37599,939173150,37600,22882252
256,500,375,-2,0.6,-1,1,2,0,5,2,37599,939359318,37600,22794066,37599,939173150,37600,22882252
256,500,375,-2,0.6,-1,1,2,0,6,1,37600,97438766,37600,183595994,37600,97346217,37600,185492378
256,500,375,-2,0.6,-1,1,2,0,6,2,37600,97497008,37600,185419770,37600,97346217,37600,185492378
256,500,375,-2,0.6,-1,1,2,0,7,1,37600,255336966,37600,338979772,37600,255276424,37600,340865976
256,500,375,-2,0.6,-1,1,2,0,7,2,37600,255340907,37600,340796010,37600,255276424,37600,340865976
256,500,375,-2,0.6,-1,1,2,0,8,1,37600,416435466,37600,499636427,37600,416366604,37600,501457174
256,500,375,-2,0.6,-1,1,2,0,8,2,37600,416397815,37600,501391744,37600,416366604,37600,501457174
256,500,375,-2,0.6,-1,1,2,0,9,1,37600,576528108,37600,663099981,37600,576388345,37600,664885088
256,500,375,-2,0.6,-1,1,2,0,9,2,37600,576448419,37600,664814300,37600,576388345,37600,664885088
256,500,375,-2,0.6,-1,1,2,0,10,1,37600,739315218,37600,822971733,37600,739255242,37600,824840009
256,500,375,-2,0.6,-1,1,2,0,10,2,37600,739350150,37600,824769052,37600,739255242,37600,824840009
256,500,375,-2,0.6,-1,1,2,1,1,1,37600,911008286,37601,79242600,37600,910910250,37601,79312484
256,500,375,-2,0.6,-1,1,2,1,1,2,37600,910962982,37601,79243093,37600,910910250,37601,79312484
256,500,375,-2,0.6,-1,1,2,1,2,1,37601,153363432,37601,325407587,37601,153265476,37601,325477293
256,500,375,-2,0.6,-1,1,2,1,2,2,37601,153328232,37601,325407649,37601,153265476,37601,325477293
256,500,375,-2,0.6,-1,1,2,1,3,1,37601,396305751,37601,565321681,37601,396150939,37601,565392949
256,500,375,-2,0.6,-1,1,2,1,3,2,37601,396249200,37601,565321860,37601,396150939,37601,565392949
256,500,375,-2,0.6,-1,1,2,1,4,1,37601,639832556,37601,807755471,37601,639764131,37601,807827377
256,500,375,-2,0.6,-1,1,2,1,4,2,37601,639885250,37601,807755312,37601,639764131,37601,807827377
256,500,375,-2,0.6,-1,1,2,1,5,1,37601,880587258,37602,49893712,37601,880402237,37602,49966060
256,500,375,-2,0.6,-1,1,2,1,5,2,37601,880616004,37602,49893345,37601,880402237,37602,49966060
256,500,375,-2,0.6,-1,1,2,1,6,1,37602,123332709,37602,291455653,37602,123249395,37602,291527529
256,500,375,-2,0.6,-1,1,2,1,6,2,37602,123288171,37602,291455472,37602,123249395,37602,291527529
256,500,375,-2,0.6,-1,1,2,1,7,1,37602,365158748,37602,537496572,37602,365049368,37602,537566232
256,500,375,-2,0.6,-1,1,2,1,7,2,37602,365117235,37602,537496496,37602,365049368,37602,537566232
256,500,375,-2,0.6,-1,1,2,1,8,1,37602,612582916,37602,781918583,37602,612369964,37602,781990686
256,500,375,-2,0.6,-1,1,2,1,8,2,37602,612577443,37602,781918365,37602,612369964,37602,781990686
256,500,375,-2,0.6,-1,1,2,1,9,1,37602,858938832,37603,30579064,37602,858736729,37603,30648377
256,500,375,-2,0.6,-1,1,2,1,9,2,37602,858895497,37603,30579157,37602,858736729,37603,30648377
256,500,375,-2,0.6,-1,1,2,1,10,1,37603,101298279,37603,267416989,37603,101271121,37603,267474498
256,500,375,-2,0.6,-1,1,2,1,10,2,37603,101302270,37603,267418849,37603,101271121,37603,267474498
256,500,375,-2,0.6,-1,1,2,2,1,1,37603,333187056,37603,495796871,37603,333082833,37603,495863047
256,500,375,-2,0.6,-1,1,2,2,1,2,37603,333131333,37603,333131454,37603,333082833,37603,495863047
256,500,375,-2,0.6,-1,1,2,2,2,1,37603,569147966,37603,735116766,37603,568957732,37603,735192058
256,500,375,-2,0.6,-1,1,2,2,2,2,37603,569108530,37603,569108642,37603,568957732,37603,735192058
256,500,375,-2,0.6,-1,1,2,2,3,1,37603,809096765,37603,971497747,37603,808901836,37603,971561899
256,500,375,-2,0.6,-1,1,2,2,3,2,37603,809087828,37603,809087946,37603,808901836,37603,971561899
256,500,375,-2,0.6,-1,1,2,2,4,1,37604,30732268,37604,194162160,37604,30617223,37604,194230084
256,500,375,-2,0.6,-1,1,2,2,4,2,37604,30729073,37604,30729255,37604,30617223,37604,194230084
256,500,375,-2,0.6,-1,1,2,2,5,1,37604,268931065,37604,433295705,37604,268787712,37604,433362664
256,500,375,-2,0.6,-1,1,2,2,5,2,37604,268853514,37604,268853634,37604,268787712,37604,433362664
256,500,375,-2,0.6,-1,1,2,2,6,1,37604,512634704,37604,680589659,37604,512429933,37604,680665768
256,500,375,-2,0.6,-1,1,2,2,6,2,37604,512598533,37604,512598653,37604,512429933,37604,680665768
256,500,375,-2,0.6,-1,1,2,2,7,1,37604,748228822,37604,909628058,37604,748190785,37604,909717457
256,500,375,-2,0.6,-1,1,2,2,7,2,37604,748221796,37604,748221867,37604,748190785,37604,909717457
256,500,375,-2,0.6,-1,1,2,2,8,1,37604,983145304,37605,150041650,37604,983088005,37605,150107029
256,500,375,-2,0.6,-1,1,2,2,8,2,37604,983178707,37604,983178824,37604,983088005,37605,150107029
256,500,375,-2,0.6,-1,1,2,2,9,1,37605,224139401,37605,390590785,37605,224019864,37605,390660316
256,500,375,-2,0.6,-1,1,2,2,9,2,37605,224196470,37605,224196605,37605,224019864,37605,390660316
256,500,375,-2,0.6,-1,1,2,2,10,1,37605,465681659,37605,633201864,37605,465596871,37605,633255144
256,500,375,-2,0.6,-1,1,2,2,10,2,37605,465738998,37605,465739130,37605,465596871,37605,633255144
256,500,375,-2,0.6,-1,1,3,0,1,1,37605,705755130,37605,738922304,37605,705639936,37605,801185209
256,500,375,-2,0.6,-1,1,3,0,1,2,37605,705796463,37605,801092782,37605,705639936,37605,801185209
256,500,375,-2,0.6,-1,1,3,0,1,3,37605,705772565,37605,740097186,37605,705639936,37605,801185209
256,500,375,-2,0.6,-1,1,3,0,2,1,37605,885766359,37605,923331530,37605,885607265,37605,985573759
256,500,375,-2,0.6,-1,1,3,0,2,2,37605,885698120,37605,985492947,37605,885607265,37605,985573759
256,500,375,-2,0.6,-1,1,3,0,2,3,37605,885728104,37605,924473185,37605,885607265,37605,985573759
256,500,375,-2,0.6,-1,1,3,0,3,1,37606,67754351,37606,102750205,37606,67625089,37606,165017787
256,500,375,-2,0.6,-1,1,3,0,3,2,37606,67822983,37606,164943357,37606,67625089,37606,165017787
256,500,375,-2,0.6,-1,1,3,0,3,3,37606,67786062,37606,103935879,37606,67625089,37606,165017787
256,500,375,-2,0.6,-1,1,3,0,4,1,37606,250658792,37606,286146836,37606,250506717,37606,348440208
256,500,375,-2,0.6,-1,1,3,0,4,2,37606,250724471,37606,348350181,37606,250506717,37606,348440208
256,500,375,-2,0.6,-1,1,3,0,4,3,37606,250723245,37606,287327106,37606,250506717,37606,348440208
256,500,375,-2,0.6,-1,1,3,0,5,1,37606,431007912,37606,469195055,37606,430670979,37606,531427496
256,500,375,-2,0.6,-1,1,3,0,5,2,37606,431013293,37606,531340605,37606,430670979,37606,531427496
256,500,375,-2,0.6,-1,1,3,0,5,3,37606,431008050,37606,470333909,37606,430670979,37606,531427496
256,500,375,-2,0.6,-1,1,3,0,6,1,37606,610293842,37606,648212767,37606,610083711,37606,710471836
256,500,375,-2,0.6,-1,1,3,0,6,2,37606,610330941,37606,710388655,37606,610083711,37606,710471836
256,500,375,-2,0.6,-1,1,3,0,6,3,37606,610326296,37606,649372207,37606,610083711,37606,710471836
256,500,375,-2,0.6,-1,1,3,0,7,1,37606,790989165,37606,825955670,37606,790814769,37606,888253640
256,500,375,-2,0.6,-1,1,3,0,7,2,37606,791058038,37606,888163728,37606,790814769,37606,888253640
256,500,375,-2,0.6,-1,1,3,0,7,3,37606,791053290,37606,827169513,37606,790814769,37606,888253640
256,500,375,-2,0.6,-1,1,3,0,8,1,37606,967801975,37607,2816696,37606,967549968,37607,65078066
256,500,375,-2,0.6,-1,1,3,0,8,2,37606,967841834,37607,64987595,37606,967549968,37607,65078066
256,500,375,-2,0.6,-1,1,3,0,8,3,37606,967836799,37607,3959744,37606,967549968,37607,65078066
256,500,375,-2,0.6,-1,1,3,0,9,1,37607,144059535,37607,180648170,37607,143869184,37607,242919401
256,500,375,-2,0.6,-1,1,3,0,9,2,37607,144139033,37607,242829691,37607,143869184,37607,242919401
256,500,375,-2,0.6,-1,1,3,0,9,3,37607,144140054,37607,181820984,37607,143869184,37607,242919401
256,500,375,-2,0.6,-1,1,3,0,10,1,37607,324486810,37607,360892381,37607,324127718,37607,423211631
256,500,375,-2,0.6,-1,1,3,0,10,2,37607,324484758,37607,423112612,37607,324127718,37607,423211631
256,500,375,-2,0.6,-1,1,3,0,10,3,37607,324492381,37607,362045114,37607,324127718,37607,423211631
256,500,375,-2,0.6,-1,1,3,1,1,1,37607,516465449,37607,685463216,37607,516197464,37607,685539705
256,500,375,-2,0.6,-1,1,3,1,1,2,37607,516393268,37607,685473907,37607,516197464,37607,685539705
256,500,375,-2,0.6,-1,1,3,1,1,3,37607,516460372,37607,685474467,37607,516197464,37607,685539705
256,500,375,-2,0.6,-1,1,3,1,2,1,37607,768602532,37607,939577869,37607,768493525,37607,939792605
256,500,375,-2,0.6,-1,1,3,1,2,2,37607,768639964,37607,939730863,37607,768493525,37607,939792605
256,500,375,-2,0.6,-1,1,3,1,2,3,37607,768639521,37607,939578057,37607,768493525,37607,939792605
256,500,375,-2,0.6,-1,1,3,1,3,1,37608,22841385,37608,190582418,37608,22650300,37608,190664648
256,500,375,-2,0.6,-1,1,3,1,3,2,37608,22908248,37608,190590741,37608,22650300,37608,190664648
256,500,375,-2,0.6,-1,1,3,1,3,3,37608,22921061,37608,190592476,37608,22650300,37608,190664648
256,500,375,-2,0.6,-1,1,3,1,4,1,37608,273487372,37608,442406035,37608,273338386,37608,442474477
256,500,375,-2,0.6,-1,1,3,1,4,2,37608,273558351,37608,442408190,37608,273338386,37608,442474477
256,500,375,-2,0.6,-1,1,3,1,4,3,37608,273561890,37608,442401843,37608,273338386,37608,442474477
256,500,375,-2,0.6,-1,1,3,1,5,1,37608,522828050,37608,692434258,37608,522583433,37608,692507868
256,500,375,-2,0.6,-1,1,3,1,5,2,37608,522756853,37608,692431807,37608,522583433,37608,692507868
256,500,375,-2,0.6,-1,1,3,1,5,3,37608,522823130,37608,692429242,37608,522583433,37608,692507868
256,500,375,-2,0.6,-1,1,3,1,6,1,37608,776991101,37608,947931445,37608,776746073,37608,947999853
256,500,375,-2,0.6,-1,1,3,1,6,2,37608,776893566,37608,947920624,37608,776746073,37608,947999853
256,500,375,-2,0.6,-1,1,3,1,6,3,37608,776986327,37608,947931902,37608,776746073,37608,947999853
256,500,375,-2,0.6,-1,1,3,1,7,1,37609,28917370,37609,199917315,37609,28782077,37609,199990254
256,500,375,-2,0.6,-1,1,3,1,7,2,37609,28955642,37609,199920004,37609,28782077,37609,199990254
256,500,375,-2,0.6,-1,1,3,1,7,3,37609,28987261,37609,199909673,37609,28782077,37609,199990254
256,500,375,-2,0.6,-1,1,3,1,8,1,37609,277761611,37609,448379463,37609,277563364,37609,448451777
256,500,375,-2,0.6,-1,1,3,1,8,2,37609,277715994,37609,448378221,37609,277563364,37609,448451777
256,500,375,-2,0.6,-1,1,3,1,8,3,37609,277683700,37609,448370019,37609,277563364,37609,448451777
256,500,375,-2,0.6,-1,1,3,1,9,1,37609,529787292,37609,700419820,37609,529513451,37609,700501620
256,500,375,-2,0.6,-1,1,3,1,9,2,37609,529779522,37609,700427543,37609,529513451,37609,700501620
256,500,375,-2,0.6,-1,1,3,1,9,3,37609,529782512,37609,700423781,37609,529513451,37609,700501620
256,500,375,-2,0.6,-1,1,3,1,10,1,37609,808589276,37609,978012729,37609,808392195,37609,978088919
256,500,375,-2,0.6,-1,1,3,1,10,2,37609,808670688,37609,978007954,37609,808392195,37609,978088919
256,500,375,-2,0.6,-1,1,3,1,10,3,37609,808659197,37609,978012262,37609,808392195,37609,978088919
256,500,375,-2,0.6,-1,1,3,2,1,1,37610,66326412,37610,230088684,37610,66097463,37610,230163478
256,500,375,-2,0.6,-1,1,3,2,1,2,37610,66323009,37610,66323152,37610,66097463,37610,230163478
256,500,375,-2,0.6,-1,1,3,2,1,3,37610,66365491,37610,66365631,37610,66097463,37610,230163478
256,500,375,-2,0.6,-1,1,3,2,2,1,37610,312045434,37610,478495023,37610,311811692,37610,478588741
256,500,375,-2,0.6,-1,1,3,2,2,2,37610,312079537,37610,312079672,37610,311811692,37610,478588741
256,500,375,-2,0.6,-1,1,3,2,2,3,37610,311996303,37610,311996473,37610,311811692,37610,478588741
256,500,375,-2,0.6,-1,1,3,2,3,1,37610,561073310,37610,727701641,37610,560884710,37610,727799414
256,500,375,-2,0.6,-1,1,3,2,3,2,37610,561046031,37610,561046151,37610,560884710,37610,727799414
256,500,375,-2,0.6,-1,1,3,2,3,3,37610,561083946,37610,561084066,37610,560884710,37610,727799414
256,500,375,-2,0.6,-1,1,3,2,4,1,37610,808496184,37610,974780829,37610,808312509,37610,974852673
256,500,375,-2,0.6,-1,1,3,2,4,2,37610,808455304,37610,808455422,37610,808312509,37610,974852673
256,500,375,-2,0.6,-1,1,3,2,4,3,37610,808532357,37610,808532470,37610,808312509,37610,974852673
256,500,375,-2,0.6,-1,1,3,2,5,1,37611,54435735,37611,221660336,37611,54259972,37611,221738394
256,500,375,-2,0.6,-1,1,3,2,5,2,37611,54469696,37611,54469816,37611,54259972,37611,221738394
256,500,375,-2,0.6,-1,1,3,2,5,3,37611,54510185,37611,54510298,37611,54259972,37611,221738394
256,500,375,-2,0.6,-1,1,3,2,6,1,37611,301112834,37611,468267043,37611,300922360,37611,468341601
256,500,375,-2,0.6,-1,1,3,2,6,2,37611,301183136,37611,301183271,37611,300922360,37611,468341601
256,500,375,-2,0.6,-1,1,3,2,6,3,37611,301178083,37611,301178221,37611,300922360,37611,468341601
256,500,375,-2,0.6,-1,1,3,2,7,1,37611,548303898,37611,716378131,37611,548026033,37611,716460180
256,500,375,-2,0.6,-1,1,3,2,7,2,37611,548311941,37611,548312081,37611,548026033,37611,716460180
256,500,375,-2,0.6,-1,1,3,2,7,3,37611,548233899,37611,548234060,37611,548026033,37611,716460180
256,500,375,-2,0.6,-1,1,3,2,8,1,37611,798848405,37611,965808885,37611,798591105,37611,965900637
256,500,375,-2,0.6,-1,1,3,2,8,2,37611,798853128,37611,798853260,37611,798591105,37611,965900637
256,500,375,-2,0.6,-1,1,3,2,8,3,37611,798758497,37611,798758610,37611,798591105,37611,965900637
256,500,375,-2,0.6,-1,1,3,2,9,1,37612,43320621,37612,210354728,37612,43130114,37612,210427541
256,500,375,-2,0.6,-1,1,3,2,9,2,37612,43393367,37612,43393503,37612,43130114,37612,210427541
256,500,375,-2,0.6,-1,1,3,2,9,3,37612,43356036,37612,43356156,37612,43130114,37612,210427541
256,500,375,-2,0.6,-1,1,3,2,10,1,37612,286684118,37612,453173536,37612,286514054,37612,453255685
256,500,375,-2,0.6,-1,1,3,2,10,2,37612,286642628,37612,286642768,37612,286514054,37612,453255685
256,500,375,-2,0.6,-1,1,3,2,10,3,37612,286722116,37612,286722251,37612,286514054,37612,453255685
256,500,375,-2,0.6,-1,1,4,0,1,1,37612,547729013,37612,566072189,37612,547423408,37612,613757498
256,500,375,-2,0.6,-1,1,4,0,1,2,37612,547694332,37612,612819080,37612,547423408,37612,613757498
256,500,375,-2,0.6,-1,1,4,0,1,3,37612,547729246,37612,613663670,37612,547423408,37612,613757498
256,500,375,-2,0.6,-1,1,4,0,1,4,37612,547734694,37612,566985351,37612,547423408,37612,613757498
256,500,375,-2,0.6,-1,1,4,0,2,1,37612,699375343,37612,718426170,37612,699111569,37612,766100399
256,500,375,-2,0.6,-1,1,4,0,2,2,37612,699339385,37612,765135875,37612,699111569,37612,766100399
256,500,375,-2,0.6,-1,1,4,0,2,3,37612,699414086,37612,766013254,37612,699111569,37612,766100399
256,500,375,-2,0.6,-1,1,4,0,2,4,37612,699409244,37612,719332757,37612,699111569,37612,766100399
256,500,375,-2,0.6,-1,1,4,0,3,1,37612,851298982,37612,873322305,37612,851121190,37612,920989896
256,500,375,-2,0.6,-1,1,4,0,3,2,37612,851370707,37612,920071615,37612,851121190,37612,920989896
256,500,375,-2,0.6,-1,1,4,0,3,3,37612,851332054,37612,920906802,37612,851121190,37612,920989896
256,500,375,-2,0.6,-1,1,4,0,3,4,37612,851372014,37612,874247483,37612,851121190,37612,920989896
256,500,375,-2,0.6,-1,1,4,0,4,1,37613,5321158,37613,28212229,37613,5113644,37613,75884766
256,500,375,-2,0.6,-1,1,4,0,4,2,37613,5286789,37613,74921927,37613,5113644,37613,75884766
256,500,375,-2,0.6,-1,1,4,0,4,3,37613,5356155,37613,75799835,37613,5113644,37613,75884766
256,500,375,-2,0.6,-1,1,4,0,4,4,37613,5357041,37613,29116120,37613,5113644,37613,75884766
256,500,375,-2,0.6,-1,1,4,0,5,1,37613,163536257,37613,185443305,37613,163227386,37613,233122753
256,500,375,-2,0.6,-1,1,4,0,5,2,37613,163470359,37613,232200604,37613,163227386,37613,233122753
256,500,375,-2,0.6,-1,1,4,0,5,3,37613,163542258,37613,233026108,37613,163227386,37613,233122753
256,500,375,-2,0.6,-1,1,4,0,5,4,37613,163536009,37613,186353780,37613,163227386,37613,233122753
256,500,375,-2,0.6,-1,1,4,0,6,1,37613,319644277,37613,337995609,37613,319271499,37613,385696798
256,500,375,-2,0.6,-1,1,4,0,6,2,37613,319644022,37613,384751808,37613,319271499,37613,385696798
